org.nakedobjects.plugins.dnd.viewer.table.TableAxis	[org.nakedobjects.plugins.dnd.viewer.table.TableAxis::org.nakedobjects.metamodel.spec.feature.NakedObjectAssociation[] columns, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getFieldForColumn(int):org.nakedobjects.metamodel.spec.feature.NakedObjectAssociation, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::setupColumnWidths(org.nakedobjects.plugins.dnd.viewer.table.ColumnWidthStrategy):void, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::int[] widths, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnWidth(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::setWidth(int, int):void, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnAt(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnBorderAt(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getLeftEdge(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::java.lang.String[] columnName, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnCount():int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnName(int):java.lang.String, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::ensureOffset(int):void, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::int rowHeaderOffet]
org.nakedobjects.plugins.dnd.viewer.table.TableAxis	[org.nakedobjects.plugins.dnd.viewer.table.TableAxis::org.nakedobjects.metamodel.spec.feature.NakedObjectAssociation[] columns, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getFieldForColumn(int):org.nakedobjects.metamodel.spec.feature.NakedObjectAssociation, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::setupColumnWidths(org.nakedobjects.plugins.dnd.viewer.table.ColumnWidthStrategy):void, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::int[] widths, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnWidth(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::setWidth(int, int):void]
org.nakedobjects.plugins.dnd.viewer.table.TableAxis	[org.nakedobjects.plugins.dnd.viewer.table.TableAxis::java.lang.String[] columnName, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnCount():int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnName(int):java.lang.String]
org.nakedobjects.plugins.dnd.viewer.table.TableAxis	[org.nakedobjects.plugins.dnd.viewer.table.TableAxis::int[] widths, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnWidth(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::setWidth(int, int):void]
org.nakedobjects.plugins.dnd.viewer.table.TableAxis	[org.nakedobjects.plugins.dnd.viewer.table.TableAxis::org.nakedobjects.metamodel.spec.feature.NakedObjectAssociation[] columns, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getFieldForColumn(int):org.nakedobjects.metamodel.spec.feature.NakedObjectAssociation, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::setupColumnWidths(org.nakedobjects.plugins.dnd.viewer.table.ColumnWidthStrategy):void, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::int[] widths, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnWidth(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::setWidth(int, int):void, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnAt(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getColumnBorderAt(int):int, org.nakedobjects.plugins.dnd.viewer.table.TableAxis::getLeftEdge(int):int]
org.nakedobjects.metamodel.commons.profile.Profiler	[org.nakedobjects.metamodel.commons.profile.Profiler::long elapsedTime, org.nakedobjects.metamodel.commons.profile.Profiler::long start, org.nakedobjects.metamodel.commons.profile.Profiler::boolean timing, org.nakedobjects.metamodel.commons.profile.Profiler::start():void, org.nakedobjects.metamodel.commons.profile.Profiler::getElapsedTime():long, org.nakedobjects.metamodel.commons.profile.Profiler::stop():void, org.nakedobjects.metamodel.commons.profile.Profiler::long memory, org.nakedobjects.metamodel.commons.profile.Profiler::getMemoryUsage():long, org.nakedobjects.metamodel.commons.profile.Profiler::reset():void, org.nakedobjects.metamodel.commons.profile.Profiler::memoryUsageLog():java.lang.String]
org.nakedobjects.metamodel.commons.profile.Profiler	[org.nakedobjects.metamodel.commons.profile.Profiler::long elapsedTime, org.nakedobjects.metamodel.commons.profile.Profiler::long start, org.nakedobjects.metamodel.commons.profile.Profiler::boolean timing, org.nakedobjects.metamodel.commons.profile.Profiler::start():void, org.nakedobjects.metamodel.commons.profile.Profiler::getElapsedTime():long, org.nakedobjects.metamodel.commons.profile.Profiler::stop():void]
org.nakedobjects.remoting.facade.ServerFacadeLogger	[org.nakedobjects.remoting.facade.ServerFacadeLogger::org.nakedobjects.remoting.protocol.encoding.internal.ObjectEncoderDecoder encoder, org.nakedobjects.remoting.facade.ServerFacadeLogger::dump(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dumpCollectionData(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dumpObjectData(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dump(org.nakedobjects.remoting.data.Data):java.lang.String, org.nakedobjects.remoting.facade.ServerFacadeLogger::dump(org.nakedobjects.remoting.data.Data[]):java.lang.String, org.nakedobjects.remoting.facade.ServerFacadeLogger::indentedNewLine():java.lang.String, org.nakedobjects.remoting.facade.ServerFacadeLogger::padding(int):java.lang.String]
org.nakedobjects.remoting.facade.ServerFacadeLogger	[org.nakedobjects.remoting.facade.ServerFacadeLogger::org.nakedobjects.remoting.protocol.encoding.internal.ObjectEncoderDecoder encoder, org.nakedobjects.remoting.facade.ServerFacadeLogger::dump(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dumpCollectionData(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dumpObjectData(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void]
org.nakedobjects.remoting.facade.ServerFacadeLogger	[org.nakedobjects.remoting.facade.ServerFacadeLogger::org.nakedobjects.remoting.protocol.encoding.internal.ObjectEncoderDecoder encoder, org.nakedobjects.remoting.facade.ServerFacadeLogger::dump(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dumpCollectionData(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dumpObjectData(java.lang.StringBuffer, org.nakedobjects.remoting.data.Data, int, java.util.Vector):void, org.nakedobjects.remoting.facade.ServerFacadeLogger::dump(org.nakedobjects.remoting.data.Data):java.lang.String, org.nakedobjects.remoting.facade.ServerFacadeLogger::dump(org.nakedobjects.remoting.data.Data[]):java.lang.String]
